,datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
853,2019-10-28 13:31,Mon,23300.0,효자 2동,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
854,2019-10-28 13:39,Mon,17300.0,동면,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
855,2019-10-28 13:43,Mon,15000.0,후평 1동,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
856,2019-10-28 13:45,Mon,26600.0,후평 2동,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
857,2019-10-28 14:20,Mon,34600.0,후평 3동,2.0,,,,2.0,,,,2.0,,,,,,,,,2.0,,,,,
858,2019-10-28 14:30,Mon,14800.0,후평 3동,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
859,2019-10-31 11:05,Thur,55800.0,소양동,3.0,,1.0,,3.0,,,,3.0,2.0,,,,,,1.0,,1.0,,,,,
860,2019-10-31 12:18,Thur,14800.0,후평 3동,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
861,2019-10-31 13:29,Thur,25000.0,소양동,,1.0,,2.0,,,,,2.0,,,,,,,,,1.0,,,,,
862,2019-11-01 11:10,Fri,14100.0,효자 2동,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
863,2019-11-01 11:46,Fri,21800.0,동면,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,
864,2019-11-01 11:55,Fri,23000.0,효자 3동,,1.0,,,,,1.0,,1.0,,,,,,,,,,2.0,1.0,,,
865,2019-11-01 12:11,Fri,19100.0,후평 2동,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
866,2019-11-01 12:56,Fri,14800.0,동면,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
867,2019-11-01 13:52,Fri,22000.0,강남동,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,
868,2019-11-02 11:08,Sat,30400.0,동면,3.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,
869,2019-11-02 11:27,Sat,16800.0,석사동,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,
870,2019-11-02 11:45,Sat,16100.0,후평 3동,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
871,2019-11-02 12:01,Sat,14100.0,후평 3동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
872,2019-11-02 12:44,Sat,17500.0,동면,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
873,2019-11-02 13:56,Sat,14800.0,퇴계동,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
874,2019-11-02 14:19,Sat,22300.0,신사우동,,1.0,1.0,,1.0,,,,2.0,,,,,1.0,,,,,,,,,
875,2019-11-02 14:35,Sat,15000.0,후평 2동,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
876,2019-11-02 14:38,Sat,16300.0,동면,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
877,2019-11-02 15:55,Sat,14800.0,석사동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
878,2019-11-02 16:03,Sat,14800.0,석사동,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
879,2019-11-02 16:40,Sat,28800.0,후평 2동,1.0,,,2.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,
880,2019-11-02 16:54,Sat,14300.0,동면,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
881,2019-11-03 11:02,Sun,20800.0,신사우동,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
882,2019-11-03 11:04,Sun,23100.0,근화동,2.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,
883,2019-11-03 11:16,Sun,19800.0,동면,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,
884,2019-11-03 12:01,Sun,33700.0,후평 1동,2.0,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,,
885,2019-11-03 12:25,Sun,17800.0,후평 2동,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,
886,2019-11-03 12:58,Sun,16100.0,후평 2동,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
887,2019-11-03 13:33,Sun,27900.0,소양동,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
888,2019-11-03 14:30,Sun,15100.0,동면,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
889,2019-11-03 15:06,Sun,14500.0,교동,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,
890,2019-11-03 15:30,Sun,14800.0,소양동,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
891,2019-11-04 11:41,Mon,16000.0,동면,,4.0,,,,,,,,,,,,,,,,,,,,,
892,2019-11-04 11:53,Mon,15000.0,후평 2동,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,
893,2019-11-04 13:13,Mon,26600.0,효자 2동,2.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,
894,2019-11-04 13:17,Mon,17500.0,후평 3동,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,
895,2019-11-04 16:37,Mon,17000.0,신사우동,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,
896,2019-11-06 11:07,Wed,16000.0,동면,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,
897,2019-11-06 11:47,Wed,24600.0,후평 2동,2.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
898,2019-11-06 12:04,Wed,18300.0,후평 2동,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,
899,2019-11-06 13:23,Wed,14800.0,후평 3동,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
900,2019-11-06 14:33,Wed,15100.0,근화동,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
901,2019-11-06 16:15,Wed,24800.0,신사우동,1.0,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,
902,2019-11-06 16:53,Wed,16000.0,후평 1동,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,
903,2019-11-07 11:20,Thur,15300.0,강남동,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
904,2019-11-07 11:26,Thur,14800.0,강남동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
905,2019-11-07 12:31,Thur,14800.0,소양동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
906,2019-11-07 13:33,Thur,34800.0,후평 1동,1.0,1.0,2.0,,3.0,,,,1.0,,,,,,,,,,3.0,,,,
907,2019-11-07 13:43,Thur,27900.0,효자 2동,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,
908,2019-11-07 14:44,Thur,26800.0,후평 3동,1.0,,,3.0,1.0,,,,,,,,,,,,,1.0,,,,,
909,2019-11-07 15:21,Thur,16800.0,효자 3동,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,
910,2019-11-07 16:26,Thur,16600.0,효자 2동,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
911,2019-11-08 11:36,Fri,22800.0,후평 3동,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,
912,2019-11-08 12:56,Fri,16400.0,교동 ,3.0,,,,,,,,,,,,,,,,,,,,,,
913,2019-11-08 13:03,Fri,19900.0,석사동,3.0,,,,,,,,1.0,,,,,,,,,,,,,,
914,2019-11-08 13:12,Fri,36000.0,동면,,,,2.0,1.0,,1.0,,,,,,,,,,2.0,2.0,,,,,
915,2019-11-08 14:12,Fri,23300.0,강남동,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,
916,2019-11-08 14:46,Fri,15600.0,후평 1동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
917,2019-11-08 15:01,Fri,14800.0,퇴계동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
918,2019-11-08 15:02,Fri,27800.0,후평 3동,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,
919,2019-11-08 15:12,Fri,30000.0,석사동,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,
920,2019-11-08 11:36,Fri,16400.0,강남동,3.0,,,,,,,,,,,,,,,,,,,,,,
921,2019-11-09 11:36,Sat,18300.0,후평 3동,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,
922,2019-11-09 11:36,Sat,20600.0,퇴계동,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
923,2019-11-09 11:36,Sat,19300.0,후평 1동,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
924,2019-11-09 11:36,Sat,26100.0,신동면,2.0,,,,1.0,,,,1.0,,,,,,1.0,,,,2.0,,,,
925,2019-11-09 11:36,Sat,21300.0,소양동,,,,,,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,
926,2019-11-09 11:36,Sat,27300.0,후평 2동,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,
927,2019-11-09 11:36,Sat,35700.0,소양동,4.0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,
928,2019-11-09 11:36,Sat,18800.0,석사동,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
929,2019-11-09 11:36,Sat,14800.0,동면,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
930,2019-11-09 14:06,Sat,15800.0,후평 1동,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,
931,2019-11-09 14:48,Sat,15800.0,교동,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
932,2019-11-09 15:40,Sat,14800.0,소양동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
933,2019-11-09 16:23,Sat,14800.0,소양동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
934,2019-11-09 16:49,Sat,15800.0,효자 2동,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
935,2019-11-10 11:04,Sun,18000.0,약사명동,,,,,,,,,2.0,,,,,,2.0,,,,,,,,
936,2019-11-10 11:06,Sun,14800.0,효자 2동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
937,2019-11-10 11:10,Sun,21100.0,신사우동,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
938,2019-11-10 11:20,Sun,32800.0,후평 3동,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,
939,2019-11-10 11:27,Sun,17000.0,동면,,,,,1.0,,,,,,,,,,,,,2.0,1.0,,,,
940,2019-11-10 11:29,Sun,19600.0,후평 3동,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
941,2019-11-10 11:41,Sun,15800.0,석사동,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,
942,2019-11-10 11:44,Sun,16100.0,후평 3동,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
943,2019-11-10 11:55,Sun,29100.0,소양동,2.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,
944,2019-11-10 12:11,Sun,19300.0,효자 1동,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,
945,2019-11-10 12:45,Sun,14800.0,후평 3동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
946,2019-11-10 13:09,Sun,23800.0,동면,1.0,,,,,,,,,,,,,,,1.0,,,3.0,1.0,,,
947,2019-11-10 13:10,Sun,19800.0,후평 1동,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0
948,2019-11-10 13:35,Sun,24600.0,후평 2동,3.0,,,,,,1.0,,,,,,,,,,,,,,,,
949,2019-11-10 11:27,Sun,15400.0,효자 2동,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
950,2019-11-10 14:21,Sun,18600.0,효자 2동,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
951,2019-11-10 15:32,Sun,20900.0,신사우동,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
952,2019-11-10 15:52,Sun,15800.0,소양동,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,
953,2019-11-11 11:32,Mon,26600.0,효자 2동,2.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,
954,2019-11-11 12:00,Mon,18600.0,후평 2동,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
955,2019-11-11 12:59,Mon,15300.0,소양동,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,
956,2019-11-11 14:00,Mon,19300.0,동면,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
957,2019-11-11 14:39,Mon,20300.0,석사동,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
958,2019-11-11 17:25,Mon,28300.0,석사동,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,
959,2019-11-13 11:05,Wed,22300.0,동면,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
960,2019-11-13 11:37,Wed,30100.0,후평 1동,3.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
961,2019-11-13 11:46,Wed,15800.0,후평 3동,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
962,2019-11-13 12:04,Wed,15800.0,동면,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
963,2019-11-13 12:29,Wed,15300.0,퇴계동,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,
964,2019-11-13 14:45,Wed,14800.0,후평 1동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
965,2019-11-13 16:23,Wed,15800.0,효자 3동,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
966,2019-11-13 17:22,Wed,15100.0,효자 3동,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
967,2019-11-14 11:02,Thur,16400.0,퇴계동,3.0,,,,,,,,,,,,,,,,,,,,,,
968,2019-11-14 12:52,Thur,16300.0,석사동,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
969,2019-11-14 13:10,Thur,39300.0,후평 3동,1.0,,,1.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,
970,2019-11-15 11:50,Fri,18500.0,동면,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,
971,2019-11-15 13:06,Fri,14800.0,후평 2동,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
972,2019-11-15 13:09,Fri,16100.0,석사동,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
973,2019-11-15 13:44,Fri,18500.0,후평 2동,,1.0,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,
974,2019-11-15 14:39,Fri,17300.0,후평 3동,1.0,,,,3.0,,,,,,,,,,,,,,,,,,
975,2019-11-15 15:19,Fri,14800.0,후평 1동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
976,2019-11-15 16:30,Fri,70700.0,동면,4.0,5.0,,,4.0,,,,,,,,,,4.0,,,,,,,,
977,2019-11-16 11:07,Sat,23800.0,효자 1동,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
978,2019-11-16 11:18,Sat,15100.0,후평 2동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
979,2019-11-16 12:21,Sat,18500.0,효자 2동,,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,
980,2019-11-16 13:38,Sat,21100.0,동면,2.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,
981,2019-11-16 14:15,Sat,16600.0,후평 1동,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
982,2019-11-16 14:21,Sat,24800.0,후평 3동,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,
983,2019-11-16 16:13,Sat,19100.0,석사동,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
984,2019-11-16 16:21,Sat,14300.0,효자 3동,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
985,2019-11-17 11:06,Sun,26300.0,후평 3동,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,
986,2019-11-17 11:07,Sun,23800.0,동면,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,
987,2019-11-17 11:07,Sun,22300.0,동면,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
988,2019-11-17 11:07,Sun,14800.0,효자 2동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
989,2019-11-17 11:09,Sun,15800.0,동면,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
990,2019-11-17 11:24,Sun,16500.0,효자 2동,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
991,2019-11-17 11:40,Sun,17500.0,석사동,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,
992,2019-11-17 11:57,Sun,16300.0,효자 2동,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,
993,2019-11-17 12:01,Sun,19600.0,퇴계동,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
994,2019-11-17 13:18,Sun,23300.0,효자 1동,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,
995,2019-11-17 14:10,Sun,18100.0,효자 2동,3.0,,,,,,,,,,,,,,,,,,1.0,,,,
996,2019-11-17 14:12,Sun,14000.0,효자 3동,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
997,2019-11-17 14:23,Sun,23500.0,효자 1동,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,
998,2019-11-17 15:25,Sun,17300.0,약사명동,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,
999,2019-11-17 15:55,Sun,20600.0,후평 3동,2.0,,,,,,,,,,,,,,,,,,,2.0,,,
1000,2019-11-17 15:58,Sun,14800.0,후평 1동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
1001,2019-11-17 16:45,Sun,14500.0,석사동,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
1002,2019-11-18 11:11,Mon,18000.0,동면,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,
1003,2019-11-18 11:16,Mon,15100.0,효자 2동,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
1004,2019-11-18 13:55,Mon,14000.0,후평 1동,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
1005,2019-11-18 14:36,Mon,28800.0,동면,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,1.0,,,
1006,2019-11-18 15:17,Mon,22800.0,동면,1.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,
1007,2019-11-20 11:08,Wed,28100.0,효자 2동,2.0,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
1008,2019-11-20 12:46,Wed,17300.0,동내면,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,
1009,2019-11-20 12:59,Wed,20300.0,신사우동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,
1010,2019-11-20 13:24,Wed,23800.0,후평 3동,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,
1011,2019-11-20 15:52,Wed,15000.0,동면,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,
1012,2019-11-20 16:28,Wed,16300.0,동면,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
1013,2019-11-20 16:59,Wed,15500.0,후평 3동,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,
1014,2019-11-21 11:08,Thur,26000.0,동면,5.0,,,,,,,,,,,,,,,,,,,,,,
1015,2019-11-21 14:44,Thur,19600.0,후평 2동,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
1016,2019-11-21 16:37,Thur,16000.0,후평 2동,,,,,4.0,,,,,,,,,,,,,,,,,,
1017,2019-11-22 12:25,Fri,21000.0,동면,1.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,
1018,2019-11-22 12:25,Fri,16300.0,효자 2동,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
1019,2019-11-22 16:02,Fri,12800.0,동내면,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
1020,2019-11-22 17:05,Fri,16600.0,후평 3동,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1021,2019-11-23 11:55,Sat,19300.0,후평 2동,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
1022,2019-11-23 12:00,Sat,36100.0,후평 1동,2.0,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,1.0
1023,2019-11-23 13:30,Sat,17800.0,소양동,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
1024,2019-11-23 13:44,Sat,18800.0,후평 1동,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
1025,2019-11-23 14:39,Sat,14300.0,퇴계동,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
1026,2019-11-23 15:23,Sat,14800.0,효자 2동,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,
1027,2019-11-23 15:30,Sat,22300.0,후평 2동,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
1028,2019-11-23 15:54,Sat,19500.0,소양동,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
1029,2019-11-23 16:15,Sat,15300.0,후평 3동,2.0,,,,,,,,,,,,,,,,,,,,1.0,,
1030,2019-11-24 11:29,Sun,19800.0,효자 3동,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
1031,2019-11-24 12:21,Sun,20800.0,퇴계동,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,
1032,2019-11-24 12:26,Sun,18300.0,동면,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,
1033,2019-11-24 12:56,Sun,33700.0,후평 1동,4.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,
1034,2019-11-24 12:57,Sun,14500.0,후평 1동,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
1035,2019-11-24 13:00,Sun,17300.0,신사우동,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
1036,2019-11-24 13:13,Sun,14800.0,동면,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
1037,2019-11-24 13:34,Sun,39000.0,후평 3동,,,,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,
1038,2019-11-24 13:39,Sun,18800.0,조운동,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
1039,2019-11-24 13:44,Sun,20300.0,교동,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,
1040,2019-11-24 13:53,Sun,19300.0,퇴계동,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,
1041,2019-11-24 14:27,Sun,14100.0,퇴계동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
1042,2019-11-24 14:59,Sun,18800.0,동면,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
1043,2019-11-24 16:32,Sun,19500.0,후평 2동,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
1044,2019-11-25 11:05,Mon,19800.0,교동 ,1.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,
1045,2019-11-25 11:08,Mon,18800.0,강남동,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1046,2019-11-25 11:31,Mon,54100.0,소양동,1.0,,1.0,,3.0,,,,5.0,2.0,,,,,,1.0,,,,,,,
1047,2019-11-25 12:25,Mon,18000.0,동면,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
1048,2019-11-25 12:54,Mon,26300.0,신사우동,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,
1049,2019-11-25 13:42,Mon,15800.0,후평 1동,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
1050,2019-11-25 14:00,Mon,14800.0,효자 3동,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
1051,2019-11-27 12:02,Wed,33400.0,퇴계동,3.0,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,,
1052,2019-11-27 12:35,Wed,15300.0,효자 3동,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
1053,2019-11-27 12:59,Wed,15800.0,퇴계동,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,
1054,2019-11-27 13:07,Wed,14800.0,효자 3동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
1055,2019-11-27 13:34,Wed,17300.0,효자 1동,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,
1056,2019-11-27 14:00,Wed,14100.0,동면,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
1057,2019-11-27 14:16,Wed,16500.0,석사동,,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0
1058,2019-11-28 11:48,Thur,38600.0,강남동,2.0,,,,,,2.0,,,,,,,,2.0,,,2.0,,,,,
1059,2019-11-28 12:53,Thur,15300.0,교동,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,
1060,2019-11-28 13:15,Thur,25300.0,후평 2동,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,
1061,2019-11-28 13:16,Thur,17500.0,효자 3동,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,
1062,2019-11-28 14:15,Thur,18300.0,동면,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
1063,2019-11-28 14:28,Thur,15100.0,효자 3동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
1064,2019-11-28 14:48,Thur,40000.0,석사동,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
1065,2019-11-28 15:09,Thur,19300.0,신사우동,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
1066,2019-11-29 11:05,Fri,15800.0,동면,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
1067,2019-11-29 12:03,Fri,16300.0,강남동,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
1068,2019-11-29 12:50,Fri,15800.0,후평 3동,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
1069,2019-11-29 13:23,Fri,19300.0,후평 2동,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,
1070,2019-11-29 13:31,Fri,25000.0,후평 1동,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
1071,2019-11-29 13:39,Fri,17300.0,후평 1동,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,
1072,2019-11-29 14:42,Fri,15300.0,석사동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
1073,2019-11-29 15:05,Fri,14300.0,후평 3동,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
1074,2019-11-29 15:27,Fri,15000.0,동면,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
1075,2019-11-29 15:30,Fri,14800.0,효자 2동,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
1076,2019-11-29 16:12,Fri,28100.0,조운동,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,
1077,2019-11-30 11:01,Sat,22100.0,후평 3동,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
1078,2019-11-30 11:09,Sat,20400.0,동면,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
1079,2019-11-30 11:10,Sat,22800.0,동면,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,
